,label
Ses05F_script03_1_F025,happiness
Ses05F_script03_1_F030,happiness
Ses05F_script03_1_F031,happiness
Ses05F_script03_1_F033,neutral
Ses05F_script03_1_M000,happiness
Ses05F_script03_1_M001,happiness
Ses05F_script03_1_M005,happiness
Ses05F_script03_1_M007,happiness
Ses05F_script03_1_M011,happiness
Ses05F_script03_1_M013,happiness
Ses05F_script03_1_M014,happiness
Ses05F_script03_1_M015,happiness
Ses05F_script03_1_M016,happiness
Ses05F_script03_1_M017,happiness
Ses05F_script03_1_M018,happiness
Ses05F_script03_1_M019,happiness
Ses05F_script03_1_M020,happiness
Ses05F_script03_1_M021,happiness
Ses05F_script03_1_M022,happiness
Ses05F_script03_1_M024,happiness
Ses05F_script03_1_M025,happiness
Ses05F_script03_1_M026,happiness
Ses05F_script03_1_M027,happiness
Ses05F_script03_1_M028,happiness
Ses05F_script03_1_M029,happiness
Ses05F_script03_1_M030,neutral
Ses05F_script03_1_M031,happiness
Ses05F_script03_1_M032,happiness
Ses05F_script03_1_M033,happiness
Ses05F_script03_2_F000,neutral
Ses05F_script03_2_F001,neutral
Ses05F_script03_2_F003,neutral
Ses05F_script03_2_F004,neutral
Ses05F_script03_2_F005,neutral
Ses05F_script03_2_F006,neutral
Ses05F_script03_2_F010,neutral
Ses05F_script03_2_F011,neutral
Ses05F_script03_2_F012,neutral
Ses05F_script03_2_F014,neutral
Ses05F_script03_2_F018,anger
Ses05F_script03_2_F019,anger
Ses05F_script03_2_F020,anger
Ses05F_script03_2_F021,anger
Ses05F_script03_2_F022,neutral
Ses05F_script03_2_F023,anger
Ses05F_script03_2_F024,anger
Ses05F_script03_2_F027,anger
Ses05F_script03_2_F029,anger
Ses05F_script03_2_F030,anger
Ses05F_script03_2_F031,anger
Ses05F_script03_2_F032,anger
Ses05F_script03_2_F033,anger
Ses05F_script03_2_F034,anger
Ses05F_script03_2_F035,anger
Ses05F_script03_2_F036,anger
Ses05F_script03_2_F037,anger
Ses05F_script03_2_F038,anger
Ses05F_script03_2_F039,anger
Ses05F_script03_2_F040,anger
Ses05F_script03_2_F041,anger
Ses05F_script03_2_M004,anger
Ses05F_script03_2_M005,anger
Ses05F_script03_2_M008,anger
Ses05F_script03_2_M009,neutral
Ses05F_script03_2_M010,neutral
Ses05F_script03_2_M013,anger
Ses05F_script03_2_M014,anger
Ses05F_script03_2_M016,anger
Ses05F_script03_2_M019,anger
Ses05F_script03_2_M022,anger
Ses05F_script03_2_M024,anger
Ses05F_script03_2_M025,anger
Ses05F_script03_2_M026,anger
Ses05F_script03_2_M037,anger
Ses05F_script03_2_M038,anger
Ses05F_script03_2_M039,anger
Ses05F_script03_2_M040,anger
Ses05F_script03_2_M041,anger
Ses05F_script03_2_M042,anger
Ses05F_script03_2_M043,anger
Ses05M_impro01_F000,neutral
Ses05M_impro01_F001,neutral
Ses05M_impro01_F002,neutral
Ses05M_impro01_F003,neutral
Ses05M_impro01_F004,neutral
Ses05M_impro01_F006,neutral
Ses05M_impro01_F009,neutral
Ses05M_impro01_F012,neutral
Ses05M_impro01_F021,anger
Ses05M_impro01_F023,anger
Ses05M_impro01_M005,anger
Ses05M_impro01_M015,anger
Ses05M_impro02_F012,neutral
Ses05M_impro02_F013,sadness
Ses05M_impro02_F020,sadness
Ses05M_impro02_F021,sadness
Ses05M_impro02_F023,sadness
Ses05M_impro02_F024,sadness
Ses05M_impro02_M000,sadness
Ses05M_impro02_M001,sadness
Ses05M_impro02_M007,sadness
Ses05M_impro02_M010,sadness
Ses05M_impro02_M011,sadness
Ses05M_impro02_M012,sadness
Ses05M_impro02_M013,sadness
Ses05M_impro02_M018,sadness
Ses05M_impro02_M019,sadness
Ses05M_impro02_M021,sadness
Ses05M_impro02_M022,sadness
Ses05M_impro02_M023,sadness
Ses05M_impro02_M024,sadness
Ses05M_impro02_M025,sadness
Ses05M_impro02_M027,sadness
Ses05M_impro02_M028,sadness
Ses05M_impro02_M029,sadness
Ses05M_impro02_M030,happiness
Ses05M_impro03_F000,neutral
Ses05M_impro03_F002,happiness
Ses05M_impro03_F003,happiness
Ses05M_impro03_F004,happiness
Ses05M_impro03_F005,happiness
Ses05M_impro03_F006,neutral
Ses05M_impro03_F007,happiness
Ses05M_impro03_F008,happiness
Ses05M_impro03_F009,happiness
Ses05M_impro03_F010,happiness
Ses05M_impro03_F011,happiness
Ses05M_impro03_F012,happiness
Ses05M_impro03_F013,happiness
Ses05M_impro03_F014,happiness
Ses05M_impro03_F015,happiness
Ses05M_impro03_F016,happiness
Ses05M_impro03_F017,happiness
Ses05M_impro03_F018,happiness
Ses05M_impro03_F019,happiness
Ses05M_impro03_F020,happiness
Ses05M_impro03_F021,happiness
Ses05M_impro03_F022,happiness
Ses05M_impro03_F023,happiness
Ses05M_impro03_F026,neutral
Ses05M_impro03_F027,neutral
Ses05M_impro03_F030,neutral
Ses05M_impro03_F031,happiness
Ses05M_impro03_M000,happiness
Ses05M_impro03_M001,happiness
Ses05M_impro03_M002,happiness
Ses05M_impro03_M003,happiness
Ses05M_impro03_M004,happiness
Ses05M_impro03_M006,happiness
Ses05M_impro03_M007,happiness
Ses05M_impro03_M008,happiness
Ses05M_impro03_M009,happiness
Ses05M_impro03_M010,happiness
Ses05M_impro03_M011,happiness
Ses05M_impro03_M012,happiness
Ses05M_impro03_M013,happiness
Ses05M_impro03_M014,happiness
Ses05M_impro03_M015,happiness
Ses05M_impro03_M016,happiness
Ses05M_impro03_M018,happiness
Ses05M_impro03_M019,neutral
Ses05M_impro03_M020,happiness
Ses05M_impro03_M021,happiness
Ses05M_impro03_M023,happiness
Ses05M_impro03_M024,happiness
Ses05M_impro03_M025,happiness
Ses05M_impro03_M026,happiness
Ses05M_impro03_M027,happiness
Ses05M_impro03_M028,happiness
Ses05M_impro03_M029,happiness
Ses05M_impro03_M030,happiness
Ses05M_impro03_M031,happiness
Ses05M_impro03_M032,happiness
Ses05M_impro03_M033,happiness
Ses05M_impro04_F001,neutral
Ses05M_impro04_F002,neutral
Ses05M_impro04_F003,neutral
Ses05M_impro04_F004,neutral
Ses05M_impro04_F005,neutral
Ses05M_impro04_F006,neutral
Ses05M_impro04_F007,neutral
Ses05M_impro04_F008,neutral
Ses05M_impro04_F009,neutral
Ses05M_impro04_F010,neutral
Ses05M_impro04_F011,neutral
Ses05M_impro04_F012,neutral
Ses05M_impro04_F013,neutral
Ses05M_impro04_F014,neutral
Ses05M_impro04_F015,neutral
Ses05M_impro04_F016,neutral
Ses05M_impro04_F017,neutral
Ses05M_impro04_F018,neutral
Ses05M_impro04_F019,neutral
Ses05M_impro04_F020,neutral
Ses05M_impro04_F021,neutral
Ses05M_impro04_F022,neutral
Ses05M_impro04_F023,neutral
Ses05M_impro04_F024,neutral
Ses05M_impro04_F026,neutral
Ses05M_impro04_F027,neutral
Ses05M_impro04_F028,neutral
Ses05M_impro04_F029,neutral
Ses05M_impro04_F030,neutral
Ses05M_impro04_F031,neutral
Ses05M_impro04_F032,neutral
Ses05M_impro04_F034,neutral
Ses05M_impro04_F035,neutral
Ses05M_impro04_F036,neutral
Ses05M_impro04_F037,neutral
Ses05M_impro04_M008,neutral
Ses05M_impro04_M009,neutral
Ses05M_impro04_M010,neutral
Ses05M_impro04_M019,anger
Ses05M_impro04_M020,anger
Ses05M_impro04_M040,anger
Ses05M_impro04_M041,sadness
Ses05M_impro05_F000,neutral
Ses05M_impro05_F001,neutral
Ses05M_impro05_F002,neutral
Ses05M_impro05_F003,neutral
Ses05M_impro05_F004,neutral
Ses05M_impro05_F005,neutral
Ses05M_impro05_F006,neutral
Ses05M_impro05_F007,neutral
Ses05M_impro05_F008,neutral
Ses05M_impro05_F009,neutral
Ses05M_impro05_F010,neutral
Ses05M_impro05_F011,neutral
Ses05M_impro05_F012,neutral
Ses05M_impro05_F013,neutral
Ses05M_impro05_F014,neutral
Ses05M_impro05_F015,neutral
Ses05M_impro05_F016,neutral
Ses05M_impro05_F017,neutral
Ses05M_impro05_F018,neutral
Ses05M_impro05_F019,neutral
Ses05M_impro05_F020,neutral
Ses05M_impro05_F021,neutral
Ses05M_impro05_M000,neutral
Ses05M_impro05_M001,neutral
Ses05M_impro05_M002,neutral
Ses05M_impro05_M003,neutral
Ses05M_impro05_M004,neutral
Ses05M_impro05_M005,neutral
Ses05M_impro05_M006,neutral
Ses05M_impro05_M007,neutral
Ses05M_impro05_M009,neutral
Ses05M_impro05_M010,neutral
Ses05M_impro05_M022,neutral
Ses05M_impro06_F002,sadness
Ses05M_impro06_F003,sadness
Ses05M_impro06_F004,sadness
Ses05M_impro06_F005,sadness
Ses05M_impro06_F006,sadness
Ses05M_impro06_F007,sadness
Ses05M_impro06_F008,sadness
Ses05M_impro06_F009,sadness
Ses05M_impro06_F010,sadness
Ses05M_impro06_M000,sadness
Ses05M_impro06_M001,sadness
Ses05M_impro06_M002,sadness
Ses05M_impro06_M003,sadness
Ses05M_impro06_M004,sadness
Ses05M_impro06_M005,sadness
Ses05M_impro06_M006,sadness
Ses05M_impro06_M007,sadness
Ses05M_impro06_M008,sadness
Ses05M_impro06_M009,sadness
Ses05M_impro06_M010,sadness
Ses05M_impro06_M011,sadness
Ses05M_impro06_M012,sadness
Ses05M_impro06_M013,sadness
Ses05M_impro06_M014,sadness
Ses05M_impro06_M017,sadness
Ses05M_impro06_M018,sadness
Ses05M_impro06_M019,sadness
Ses05M_impro06_M020,sadness
Ses05M_impro07_F000,happiness
Ses05M_impro07_F001,happiness
Ses05M_impro07_F003,happiness
Ses05M_impro07_F004,happiness
Ses05M_impro07_F005,happiness
Ses05M_impro07_F007,happiness
Ses05M_impro07_F008,happiness
Ses05M_impro07_F009,happiness
Ses05M_impro07_F010,neutral
Ses05M_impro07_F011,happiness
Ses05M_impro07_F012,happiness
Ses05M_impro07_F013,happiness
Ses05M_impro07_F015,happiness
Ses05M_impro07_F016,neutral
Ses05M_impro07_F017,neutral
Ses05M_impro07_F018,neutral
Ses05M_impro07_F019,neutral
Ses05M_impro07_F020,neutral
Ses05M_impro07_F021,happiness
Ses05M_impro07_F022,happiness
Ses05M_impro07_F023,happiness
Ses05M_impro07_F024,neutral
Ses05M_impro07_F025,neutral
Ses05M_impro07_F026,neutral
Ses05M_impro07_F027,neutral
Ses05M_impro07_F028,neutral
Ses05M_impro07_F029,neutral
Ses05M_impro07_F030,neutral
Ses05M_impro07_F031,happiness
Ses05M_impro07_F032,neutral
Ses05M_impro07_F033,neutral
Ses05M_impro07_F035,happiness
Ses05M_impro07_F036,happiness
Ses05M_impro07_F037,happiness
Ses05M_impro07_F038,neutral
Ses05M_impro07_F039,happiness
Ses05M_impro07_F040,neutral
Ses05M_impro07_F041,happiness
Ses05M_impro07_F042,happiness
Ses05M_impro07_F044,happiness
Ses05M_impro07_F045,happiness
Ses05M_impro07_M000,happiness
Ses05M_impro07_M001,happiness
Ses05M_impro07_M002,happiness
Ses05M_impro07_M003,happiness
Ses05M_impro07_M004,happiness
Ses05M_impro07_M005,happiness
Ses05M_impro07_M006,happiness
Ses05M_impro07_M007,happiness
Ses05M_impro07_M009,happiness
Ses05M_impro07_M011,happiness
Ses05M_impro07_M013,happiness
Ses05M_impro07_M014,happiness
Ses05M_impro07_M016,happiness
Ses05M_impro07_M017,happiness
Ses05M_impro07_M018,happiness
Ses05M_impro07_M019,happiness
Ses05M_impro07_M020,happiness
Ses05M_impro07_M021,happiness
Ses05M_impro07_M022,happiness
Ses05M_impro07_M023,happiness
Ses05M_impro07_M024,happiness
Ses05M_impro07_M025,happiness
Ses05M_impro07_M026,happiness
Ses05M_impro07_M028,happiness
Ses05M_impro07_M029,happiness
Ses05M_impro07_M030,happiness
Ses05M_impro07_M031,happiness
Ses05M_impro07_M032,happiness
Ses05M_impro07_M033,happiness
Ses05M_impro07_M034,happiness
Ses05M_impro07_M035,happiness
Ses05M_impro07_M036,happiness
Ses05M_impro07_M037,happiness
Ses05M_impro07_M039,happiness
Ses05M_impro07_M040,happiness
Ses05M_impro07_M041,happiness
Ses05M_impro07_M042,happiness
Ses05M_impro07_M043,happiness
Ses05M_impro07_M044,happiness
Ses05M_impro07_M045,happiness
Ses05M_impro07_M046,happiness
Ses05M_impro07_M047,happiness
Ses05M_impro08_F005,neutral
Ses05M_impro08_F006,neutral
Ses05M_impro08_F007,neutral
Ses05M_impro08_F008,neutral
Ses05M_impro08_F009,neutral
Ses05M_impro08_F011,neutral
Ses05M_impro08_F012,neutral
Ses05M_impro08_F013,neutral
Ses05M_impro08_F014,neutral
Ses05M_impro08_F015,neutral
Ses05M_impro08_F016,neutral
Ses05M_impro08_F017,neutral
Ses05M_impro08_F018,neutral
Ses05M_impro08_F019,neutral
Ses05M_impro08_F022,happiness
Ses05M_impro08_F025,happiness
Ses05M_impro08_F026,happiness
Ses05M_impro08_F027,happiness
Ses05M_impro08_F028,happiness
Ses05M_impro08_M000,neutral
Ses05M_impro08_M001,neutral
Ses05M_impro08_M002,neutral
Ses05M_impro08_M003,neutral
Ses05M_impro08_M004,neutral
Ses05M_impro08_M005,neutral
Ses05M_impro08_M006,neutral
Ses05M_impro08_M007,neutral
Ses05M_impro08_M008,neutral
Ses05M_impro08_M009,neutral
Ses05M_impro08_M010,neutral
Ses05M_impro08_M011,neutral
Ses05M_impro08_M012,neutral
Ses05M_impro08_M013,neutral
Ses05M_impro08_M014,neutral
Ses05M_impro08_M015,neutral
Ses05M_impro08_M016,neutral
Ses05M_impro08_M017,neutral
Ses05M_impro08_M018,neutral
Ses05M_impro08_M019,neutral
Ses05M_impro08_M020,neutral
Ses05M_impro08_M021,neutral
Ses05M_impro08_M022,neutral
Ses05M_impro08_M023,neutral
Ses05M_impro08_M024,neutral
Ses05M_impro08_M025,neutral
Ses05M_impro08_M026,happiness
Ses05M_impro08_M027,neutral
Ses05M_impro08_M028,happiness
Ses05M_script01_1_F000,sadness
Ses05M_script01_1_F001,sadness
Ses05M_script01_1_F004,sadness
Ses05M_script01_1_F005,sadness
Ses05M_script01_1_F014,anger
Ses05M_script01_1_F018,anger
Ses05M_script01_1_F021,anger
Ses05M_script01_1_F022,anger
Ses05M_script01_1_F023,neutral
Ses05M_script01_1_F024,neutral
Ses05M_script01_1_F025,neutral
Ses05M_script01_1_F026,neutral
Ses05M_script01_1_F032,anger
Ses05M_script01_1_F035,anger
Ses05M_script01_1_F036,anger
Ses05M_script01_1_M004,sadness
Ses05M_script01_1_M011,anger
Ses05M_script01_1_M013,anger
Ses05M_script01_1_M016,neutral
Ses05M_script01_1_M017,neutral
Ses05M_script01_1_M020,anger
Ses05M_script01_1_M021,anger
Ses05M_script01_1_M022,anger
Ses05M_script01_1_M023,anger
Ses05M_script01_1_M025,anger
Ses05M_script01_1_M028,anger
Ses05M_script01_1_M032,anger
Ses05M_script01_1_M033,anger
Ses05M_script01_1_M034,anger
Ses05M_script01_1_M035,anger
Ses05M_script01_1_M036,anger
Ses05M_script01_1_M037,anger
Ses05M_script01_1b_F000,sadness
Ses05M_script01_1b_F022,neutral
Ses05M_script01_1b_F023,neutral
Ses05M_script01_1b_F024,neutral
Ses05M_script01_1b_F026,neutral
Ses05M_script01_1b_F028,sadness
Ses05M_script01_1b_F031,anger
Ses05M_script01_1b_F033,anger
Ses05M_script01_1b_F034,anger
Ses05M_script01_1b_M001,sadness
Ses05M_script01_1b_M002,sadness
Ses05M_script01_1b_M003,sadness
Ses05M_script01_1b_M004,sadness
Ses05M_script01_1b_M005,sadness
Ses05M_script01_1b_M019,anger
Ses05M_script01_1b_M020,anger
Ses05M_script01_1b_M022,anger
Ses05M_script01_1b_M031,anger
Ses05M_script01_1b_M032,anger
Ses05M_script01_1b_M033,anger
Ses05M_script01_1b_M035,anger
Ses05M_script01_1b_M036,anger
Ses05M_script01_1b_M040,anger
Ses05M_script01_1b_M041,anger
Ses05M_script01_2_F002,neutral
Ses05M_script01_2_F004,neutral
Ses05M_script01_2_F005,anger
Ses05M_script01_2_F015,anger
Ses05M_script01_2_F017,anger
Ses05M_script01_2_M000,neutral
Ses05M_script01_2_M001,neutral
Ses05M_script01_2_M003,neutral
Ses05M_script01_2_M015,anger
Ses05M_script01_2_M016,anger
Ses05M_script01_3_F000,neutral
Ses05M_script01_3_F001,happiness
Ses05M_script01_3_F003,neutral
Ses05M_script01_3_F006,neutral
Ses05M_script01_3_F007,neutral
Ses05M_script01_3_F009,happiness
Ses05M_script01_3_F010,sadness
Ses05M_script01_3_F012,happiness
Ses05M_script01_3_F013,happiness
Ses05M_script01_3_F015,happiness
Ses05M_script01_3_F016,sadness
Ses05M_script01_3_F019,sadness
Ses05M_script01_3_F020,sadness
Ses05M_script01_3_F021,sadness
Ses05M_script01_3_F022,neutral
Ses05M_script01_3_F023,sadness
Ses05M_script01_3_F024,sadness
Ses05M_script01_3_F025,sadness
Ses05M_script01_3_F027,happiness
Ses05M_script01_3_M001,happiness
Ses05M_script01_3_M003,neutral
Ses05M_script01_3_M010,happiness
Ses05M_script01_3_M013,happiness
Ses05M_script01_3_M016,happiness
Ses05M_script01_3_M017,happiness
Ses05M_script01_3_M019,sadness
Ses05M_script01_3_M020,sadness
Ses05M_script01_3_M021,sadness
Ses05M_script01_3_M022,neutral
Ses05M_script01_3_M023,sadness
Ses05M_script01_3_M025,sadness
Ses05M_script01_3_M026,sadness
Ses05M_script01_3_M027,sadness
Ses05M_script01_3_M029,sadness
Ses05M_script01_3_M030,sadness
Ses05M_script01_3_M033,sadness
Ses05M_script01_3_M036,sadness
Ses05M_script01_3_M039,sadness
Ses05M_script01_3_M040,sadness
Ses05M_script01_3_M041,happiness
Ses05M_script01_3_M042,happiness
Ses05M_script02_1_F000,sadness
Ses05M_script02_1_F001,neutral
Ses05M_script02_1_F016,sadness
Ses05M_script02_1_M000,happiness
Ses05M_script02_1_M001,happiness
Ses05M_script02_1_M002,happiness
Ses05M_script02_1_M003,happiness
Ses05M_script02_1_M005,happiness
Ses05M_script02_1_M006,happiness
Ses05M_script02_1_M007,happiness
Ses05M_script02_1_M008,happiness
Ses05M_script02_1_M009,happiness
Ses05M_script02_1_M010,happiness
Ses05M_script02_1_M017,happiness
Ses05M_script02_1_M018,happiness
Ses05M_script02_1_M019,happiness
Ses05M_script02_1_M020,happiness
Ses05M_script02_1_M021,happiness
Ses05M_script02_1_M023,happiness
Ses05M_script02_1_M028,happiness
Ses05M_script02_1_M029,happiness
Ses05M_script02_1_M030,happiness
Ses05M_script02_1_M031,happiness
Ses05M_script02_1_M032,happiness
Ses05M_script02_1_M033,happiness
Ses05M_script02_2_F000,neutral
Ses05M_script02_2_F001,neutral
Ses05M_script02_2_F005,anger
Ses05M_script02_2_F009,anger
Ses05M_script02_2_F010,anger
Ses05M_script02_2_F012,sadness
Ses05M_script02_2_F013,sadness
Ses05M_script02_2_F014,sadness
Ses05M_script02_2_F015,sadness
Ses05M_script02_2_F016,sadness
Ses05M_script02_2_F017,sadness
Ses05M_script02_2_F018,sadness
Ses05M_script02_2_F019,sadness
Ses05M_script02_2_F022,sadness
Ses05M_script02_2_F023,sadness
Ses05M_script02_2_F026,sadness
Ses05M_script02_2_F027,sadness
Ses05M_script02_2_F028,sadness
Ses05M_script02_2_F029,sadness
Ses05M_script02_2_F030,sadness
Ses05M_script02_2_F031,sadness
Ses05M_script02_2_F032,sadness
Ses05M_script02_2_F034,happiness
Ses05M_script02_2_F037,happiness
Ses05M_script02_2_F038,happiness
Ses05M_script02_2_M000,happiness
Ses05M_script02_2_M001,happiness
Ses05M_script02_2_M005,neutral
Ses05M_script02_2_M016,neutral
Ses05M_script02_2_M024,anger
Ses05M_script02_2_M025,anger
Ses05M_script02_2_M026,anger
Ses05M_script02_2_M029,sadness
Ses05M_script02_2_M030,sadness
Ses05M_script02_2_M031,sadness
Ses05M_script02_2_M032,sadness
Ses05M_script02_2_M034,happiness
Ses05M_script02_2_M035,happiness
Ses05M_script02_2_M036,happiness
Ses05M_script02_2_M037,happiness
Ses05M_script02_2_M040,happiness
Ses05M_script03_1_F001,happiness
Ses05M_script03_1_F002,happiness
Ses05M_script03_1_F003,happiness
Ses05M_script03_1_F004,happiness
Ses05M_script03_1_F005,happiness
Ses05M_script03_1_F011,neutral
Ses05M_script03_1_F012,neutral
Ses05M_script03_1_F013,neutral
Ses05M_script03_1_F015,neutral
Ses05M_script03_1_F017,neutral
Ses05M_script03_1_F020,neutral
Ses05M_script03_1_F024,happiness
Ses05M_script03_1_F026,happiness
Ses05M_script03_1_F031,neutral
Ses05M_script03_1_M001,happiness
Ses05M_script03_1_M003,neutral
Ses05M_script03_1_M004,happiness
Ses05M_script03_1_M006,happiness
Ses05M_script03_1_M007,happiness
Ses05M_script03_1_M008,happiness
Ses05M_script03_1_M009,happiness
Ses05M_script03_1_M010,happiness
Ses05M_script03_1_M011,happiness
Ses05M_script03_1_M012,happiness
Ses05M_script03_1_M013,happiness
Ses05M_script03_1_M014,happiness
Ses05M_script03_1_M015,happiness
Ses05M_script03_1_M016,happiness
Ses05M_script03_1_M018,happiness
Ses05M_script03_1_M020,happiness
Ses05M_script03_1_M021,happiness
Ses05M_script03_1_M022,happiness
Ses05M_script03_1_M023,happiness
Ses05M_script03_1_M024,happiness
Ses05M_script03_1_M025,happiness
Ses05M_script03_1_M026,happiness
Ses05M_script03_1_M027,happiness
Ses05M_script03_1_M028,happiness
Ses05M_script03_1_M029,happiness
Ses05M_script03_1_M030,happiness
Ses05M_script03_1_M031,happiness
Ses05M_script03_1_M032,happiness
Ses05M_script03_1_M033,happiness
Ses05M_script03_2_F001,neutral
Ses05M_script03_2_F002,neutral
Ses05M_script03_2_F004,neutral
Ses05M_script03_2_F005,neutral
Ses05M_script03_2_F006,neutral
Ses05M_script03_2_F009,neutral
Ses05M_script03_2_F012,neutral
Ses05M_script03_2_F015,neutral
Ses05M_script03_2_F017,anger
Ses05M_script03_2_F018,anger
Ses05M_script03_2_F023,neutral
Ses05M_script03_2_F026,neutral
Ses05M_script03_2_F028,anger
Ses05M_script03_2_F034,anger
Ses05M_script03_2_F035,anger
Ses05M_script03_2_F036,anger
Ses05M_script03_2_F037,anger
Ses05M_script03_2_F038,anger
Ses05M_script03_2_F039,anger
Ses05M_script03_2_F040,anger
Ses05M_script03_2_F041,anger
Ses05M_script03_2_F042,anger
Ses05M_script03_2_F043,anger
Ses05M_script03_2_F044,anger
Ses05M_script03_2_M008,anger
Ses05M_script03_2_M009,anger
Ses05M_script03_2_M010,neutral
Ses05M_script03_2_M011,neutral
Ses05M_script03_2_M015,anger
Ses05M_script03_2_M020,anger
Ses05M_script03_2_M023,anger
Ses05M_script03_2_M024,neutral
Ses05M_script03_2_M025,anger
Ses05M_script03_2_M026,anger
Ses05M_script03_2_M027,anger
Ses05M_script03_2_M028,anger
Ses05M_script03_2_M029,anger
Ses05M_script03_2_M030,anger
Ses05M_script03_2_M031,anger
Ses05M_script03_2_M032,anger
Ses05M_script03_2_M033,anger
Ses05M_script03_2_M034,anger
Ses05M_script03_2_M035,anger
Ses05M_script03_2_M036,anger
Ses05M_script03_2_M037,anger
Ses05M_script03_2_M038,anger
Ses05M_script03_2_M039,anger
Ses05M_script03_2_M040,anger
Ses05M_script03_2_M041,anger
Ses05M_script03_2_M042,anger
Ses05M_script03_2_M043,anger
Ses05M_script03_2_M044,anger
Ses05M_script03_2_M045,anger
